Versjon;Ansvar;Beløp;Oppdatert;;;;;;;;;;;;;;;
2018PVBEND;021010;-51000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;-20000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031040;1067062;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;192000;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;233970;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041050;202243;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;011050;-29000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;321700;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;503500;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;1828189;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;-105000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;30500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;253600;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;041050;-168000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;198000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061140;-266000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;-59000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;-291000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;85143;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021050;-722000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;051050;110218;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061090;337700;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;9900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;-333000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;1800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;199684;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021040;179000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;-254000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;337000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;191431;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;051040;4222000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;340800;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;031070;326100;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;-83000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;-1000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;041080;-698974;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;051050;-153000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;226000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;290600;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;041050;72900;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;051040;208300;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;051050;57000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;382000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;289729;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;360453;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061040;275000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;1124000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;88000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;570000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;605200;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021120;133600;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;-423000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;1464000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;9200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;375000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;242868;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041080;5000;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;2302000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;580000;183900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;88000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;990117;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;-33000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;66000;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;29600;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;553683;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041040;6600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;547150;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;219400;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;119000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;173000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;3600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041050;166500;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;18100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021120;113295;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041020;59000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;63000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;-159661;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;-231828;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;11500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031070;60500;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;1036000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021120;552000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;13500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;26300;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;675288;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;156100;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;2200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;14800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;191571;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041070;-12000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;30200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;-190000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;106600;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;021010;4800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;-102000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;286792;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021050;75600;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;517211;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;1409000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;-190000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021120;48600;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;100000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;31000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;-34000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;051040;13400;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;-26000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;50800;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;64000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;478391;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;2141000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;-1000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031040;73800;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;183000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;5200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;253000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;10000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;219248;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021120;98000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;-218000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;36100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;-68000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;-380000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;71700;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;-73000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;-160000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;215000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;230700;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;031040;276700;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;2200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021010;417000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;505000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;272000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051070;85400;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;278100;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;697000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;111800;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;580000;0;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;-60000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;-578000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061140;238300;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;687000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;-161236;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;-157387;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061140;-238000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;-613204;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;656000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;210000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;124000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051070;557195;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;031010;287230;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;9200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061140;73300;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061140;249610;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;011040;1061000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;1239000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;70000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;215310;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;35900;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;68000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;-499000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;1018000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;-227000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;051070;-5567000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;260000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;3300;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;9400;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041080;280433;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061040;-234000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;11500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;051072;13800;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;1800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;47000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;921000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;580000;204000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041050;491903;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;58666;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;031040;307579;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021060;580000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;-813621;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;0;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;81900;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;95000;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;125000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;1800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;689000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;712000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;3600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;-375000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;2168000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;-34000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;4900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;356300;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;45900;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;-80000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;041070;37000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;-52000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;-2388000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;54913;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;011060;778000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;22100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;3500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;-2057000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;597000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;-415000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;341020;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061090;-532000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;52700;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041080;305500;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;812000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;-331000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;175950;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;031070;1060015;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;-706816;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041080;1092000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;-267000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031070;742000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;-1194000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;35000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;-362000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;380000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;852000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041070;-279000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;394000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;30000;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;-58000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;797603;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;62000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;-507702;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041080;51600;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041070;-243000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;031070;12500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;6400;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;57000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;25000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;19200;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;13500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;-179000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;392000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;424000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;85000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;031040;-277000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;275000;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;8200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;391000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;20800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;-210000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;051040;-37938000;9/28/2018;;;;;;;;;;;;;;;
Versjon;Ansvar;Bel�p;Oppdatert
2022PVBEND;011010;817288;2/9/2022
2022PVBEND;011040;1156666;2/9/2022
2022PVBEND;011050;604162;2/9/2022
2022PVBEND;011060;1424068;2/9/2022
2022PVBEND;011070;-29765;2/9/2022
2022PVBEND;011090;-198625;2/9/2022
2022PVBEND;021010;193485;2/9/2022
2022PVBEND;021020;767396;2/9/2022
2022PVBEND;021030;-177498;2/9/2022
2022PVBEND;021040;1413742;2/9/2022
2022PVBEND;021050;1277237;2/9/2022
2022PVBEND;021060;248789;2/9/2022
2022PVBEND;021070;-811848;2/9/2022
2022PVBEND;021080;-186869;2/9/2022
2022PVBEND;021090;795304;2/9/2022
2022PVBEND;021100;-1252304;2/9/2022
2022PVBEND;021110;1116488;2/9/2022
2022PVBEND;021120;591373;2/9/2022
2022PVBEND;031010;255813;2/9/2022
2022PVBEND;031020;630104;2/9/2022
2022PVBEND;031030;798372;2/9/2022
2022PVBEND;031040;1172057;2/9/2022
2022PVBEND;031050;659112;2/9/2022
2022PVBEND;031060;361480;2/9/2022
2022PVBEND;031070;979397;2/9/2022
2022PVBEND;041010;-539107;2/9/2022
2022PVBEND;041010;123750;2/17/2022
2022PVBEND;041020;1218132;2/9/2022
2022PVBEND;041030;-1158500;2/9/2022
2022PVBEND;041040;-1008119;2/9/2022
2022PVBEND;041050;763621;2/9/2022
2022PVBEND;041060;-314891;2/9/2022
2022PVBEND;041070;818985;2/9/2022
2022PVBEND;041080;-387557;2/9/2022
2022PVBEND;041090;-2183861;2/9/2022
2022PVBEND;041100;-251039;2/9/2022
2022PVBEND;051010;-998800;2/9/2022
2022PVBEND;051030;774821;2/9/2022
2022PVBEND;051050;509477;2/9/2022
2022PVBEND;051070;154492;2/9/2022
2022PVBEND;061010;266265;2/9/2022
2022PVBEND;061030;269509;2/9/2022
2022PVBEND;061040;1188769;2/9/2022
2022PVBEND;061050;424783;2/9/2022
2022PVBEND;061060;179322;2/9/2022
2022PVBEND;061070;-980088;2/9/2022
2022PVBEND;061080;342496;2/9/2022
2022PVBEND;061090;834238;2/9/2022
2022PVBEND;061100;-788718;2/9/2022
2022PVBEND;061110;413456;2/9/2022
2022PVBEND;061120;1280511;2/9/2022
2022PVBEND;061130;833785;2/9/2022
2022PVBEND;061140;948207;2/9/2022
2022PVBEND;061150;-354183;2/9/2022
2022PVBEND;061160;-687554;2/9/2022
2022PVBEND;061170;513354;2/9/2022
2022PVBEND;580000;2554547;2/9/2022
